Gattung,genre,Nummer,Project/Object_URI,Haltende_Einrichtung_1,Org_GND_1,OrgURI_1,Haltende_Einrichtung_2,Org_GND_2,OrgURI_2,Links,Signatur,Inventarnummer,id_type,id,Jahr,Jahr_1,Jahr_2,Jahr_3,Jahr_4,Jahr_5,Jahr_eindeutig,Date_Start_1,Date_End_1,Entstehungsdatum,Person_Name_1,Person_GND_1,Person_Rolle_1,Person_1_URI,crmP14CarriedOutBy_1,role_1,production1,activity1,Person_Name_2,Person_GND_2,Person_Rolle_2,Person_2_URI,crmPC14CarriedOutBy_2,role_2,production2,activity2,Person_Name_3,Person_GND_3,Person_Rolle_3,Person_3_URI,crmPC14CarriedOutBy_3,role_3,production3,activity3,Person_Name_4,Person_GND_4,Person_Rolle_4,Person_4_URI,crmPC14CarriedOutBy_4,role_4,production4,activity4,Titel,Ort_Name_1,Ort_Name_2,Getty_URI_2,Ort_Getty_ID,Getty_URI,Verlag,Beschreibung,Höhe,Breite,Tiefe,Format,Umfang,Technik_1,Technik_2,Material,Material_2,Material_3,Objekttyp,type,Schlagwörter_1,KeywordURI_8,KeywordURI_7,KeywordURI_6,KeywordURI_5,KeywordURI_4,KeywordURI_3,KeywordURI_2,KeywordURI_1,Schlagwörter_2,Schlagwörter_3,Schlagwörter_4,Schlagwörter_5,Schlagwörter_6,Schlagwörter_7,Schlagwörter_8,Provenienz_1,Provenienz_2,Provenienz_3,Note_to_Provenienz_3,Werktitel_7,Werktitel_6,Werktitel_5,Werktitel_4,Werktitel_3,Werktitel_2,Werktitel_1,Werktitel_GND_1,Werktitel_GND_2,Werktitel_GND_3,Werktitel_GND_4,Werktitel_GND_5,Werktitel_GND_6,Werktitel_GND_7,Beziehung_1,Beziehung_2,Beziehung_3,Beziehung_4,Beziehung_5,Beziehung_6,Beziehung_7,Beziehung_Objekt_1,Beziehung_Objekt_2,Beziehung_Objekt_3,Beziehung_Objekt_4,Beziehung_Objekt_5,Beziehung_Objekt_6,Beziehung_Objekt_7,Beziehung_Objekt_8,Beziehung_Objekt_9,Beziehung_Objekt_10,Beziehung_Objekt_11,Beziehung_Objekt_12,Objekt_Freitext_1,Objekt_Freitext_2,Objekt_Freitext_3,Objekt_Freitext_4,Objekt_Freitext_5,Objekt_Freitext_6,Objekt_Freitext_7,Objekt_Freitext_8,Objekt_Freitext_9,Objekt_Freitext_10,Objekt_Freitext_11,Objekt_Freitext_12,Titel_Sammlung_1,Sammlung,Titel_Sammlung_2,Sammlungsnormdatensatz_GND_1,Sammlung_GND,Sammlungsnormdatensatz_GND_2,Kommentar,Goethe_Ausgaben_1,Goethe_Ausgaben_2,Goethe_Ausgaben_3,Goethe_Ausgaben_4,Erwähnung_Brief_1,Erwähnung_Brief_2,Erwähnung_Brief_3,Erwähnung_Brief_4,Link_Brief_1,Link_Brief_2,Link_Brief_3,Erwähnung_Tagebuch_1,Erwähnung_Tagebuch_2,Erwähnung_Tagebuch_3,Erwähnung_Tagebuch_4,Erwähnung_Tagebuch_5,Erwähnung_Tagebuch_6,Erwähnung_Tagebuch_7,Erwähnung_Tagebuch_8,Erwähnung_Tagebuch_9,Erwähnung_Tagebuch_10,Tagebuch_11,Tagebuch_12,Link_Tagebuch,Literatur_Bezeichnung_1,Literatur_Bezeichnung_2,Literatur_Bezeichnung_3,Literatur_Bezeichnung_4,Literatur_Bezeichnung_5,Literatur_Link_K10plus
Handschrift,manuscript,Handschrift12,vsr.mww-forschung.de/resources/goethedigital_farbenlehre_id-handschrift12,Klassik Stiftung Weimar,6045529-9,d-nb.info/gnd/6045529-9,Goethe- und Schiller-Archiv,2012525-2,d-nb.info/gnd/2012525-2,ores.klassik-stiftung.de/ords/f?p=402:2:::::P2_ID:13005,GSA 29/556 III,,Signatur,GSA29556III,1805,1805,,,,,1805,,,02.05.05,"Goethe, Johann Wolfgang von",118540238,Autor*in,d-nb.info/gnd/118540238,id/letter/actor/gnd_118540238/Author,author,/id/letter/GSA29556III/production,,"Wolf, Friedrich August",117444154,Adressat*in,d-nb.info/gnd/117444154,id/letter/actor/gnd_117444154/Receiver,receiver,,/id/letter/GSA29556III/activity/receiving,"Varnhagen von Ense, Karl August",118626167,Schreiber*in,d-nb.info/gnd/118626167,id/letter/actor/gnd_118626167/Writer,writer,/id/letter/GSA29556III/production,,,,,,,,,,"Johann Wolfgang Goethe, Brief an Friedrich August Wolf vom 2. Mai 1805",Weimar,,,7012886,http://vocab.getty.edu/page/tgn/7012886,,,,,,,Umfang unbekannt,Tinte auf Papier,,,,,Brief,letter,,,,,,,,,,,,,,,,,Nachlass Johann Wolfgang von Goethe,,,,,,,,,,"Zur Farbenlehre, Zweyter Band, Erster, historischer Theil. Materialien zur Geschichte der Farbenlehre",1214450431,,,,,,,hat Bezug zu,,,,,,,hat Erwähnung,,,,,,,,,,,,Buch14,,,,,,,,,,,,Forschungssammlung Goethes Farbenlehre,,Forschungssammlung Goethes Farbenlehre,1196740259,,1196740259,"Brief Goethes an den Philologen Friedrich August Wolf in einer späteren Abschrift von Karl August Varnhagen von Ense; das Original befindet sich heute in Kraków (früherer Bestand der Preußischen Staatsbibliothek).Goethe erkundigt sich bei Wolf, ob er über Kontakte in England das vierbändige Werk ""History of the Royal Society"" in London besorgen könne.","WA IV, Bd. 17, S. 280-282",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buch,book,SekLit2,vsr.mww-forschung.de/resources/goethedigital_farbenlehre_id-seklit2,Klassik Stiftung Weimar,6045529-9,d-nb.info/gnd/6045529-9,Herzogin Anna Amalia Bibliothek,5038969-5,d-nb.info/gnd/5038969-5,lhwei.gbv.de/DB=2/XMLPRS=N/PPN?PPN=12908607X,ZA 444,,Signatur,ZA444,1932,1932,,,,,1932,,,,"Benn, Gottfried",118509047,Autor*in,d-nb.info/gnd/118509047,id/book/actor/gnd_118509047/Author,author,/id/book/ZA444/production,,,,,,,,,,,,,,,,,,,,,,,,,,"Goethe und die Naturwissenschaften. In: Die Neue Rundschau, Bd. 43 (1932): S. 463-490",Berlin,,,7003712,http://vocab.getty.edu/page/tgn/7003712,S. Fischer,,,,,,38 S.,Buchdruck,,,,,Buch,book,Isaac Newton,,,,,,,/id/subject/Methode,/id/subject/IsaacNewton,Methode,,,,,,,,,,,,,,,,,Zur Farbenlehre,4193539-1,,,,,,,hat Bezug zu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forschungssammlung Goethes Farbenlehre,,Forschungssammlung Goethes Farbenlehre,1196740259,,1196740259,"Gottfried Benn schrieb diesen Aufsatz aus Anlass von Goethes 100. Todestag. Er setzt sich darin kritisch mit Goethes Mtheodik auseinander, insbesondere zum Thema der Farbenlehre. Gleichzeitig stellt Benn sich selbst als Vertreter der exakten, modernen Naturwissenschaften dar (der er als praktizierender Arzt auch ist) und rückt seinen eigenen Umgang mit deren Wissen in ein positives Licht.",,,,,,,,,,,,,,,,,,,,,,,,,"Bartsch, Wilhelm. ""Suppenwürzenpromethiden: Gottfried Benns Goethe-Essay und umliegende Schriften."" In: Ort der Augen: Blätter für Literatur aus Sachsen-Anhalt 2 (2012), 38-41, Norkowska, Katarzyna. Ein vereinnahmter Klassiker?: Das Goethe-Bild im Werk Gottfried Benns. Dresden: Neiße-Verlag, 200"," Hanna, Christian M. ""Die wenigen, die was davon erkannt"": Gottfried Benns (un)heimlicher Dialog mit Goethe. Würzburg: Königshausen & Neumann, 2011.",,,,"kxp.k10plus.de/DB=2.1/PPNSET?PPN=182634655, kxp.k10plus.de/DB=2.1/PPNSET?PPN=595844812, kxp.k10plus.de/DB=2.1/PPNSET?PPN=664128335"
Buch,book,Buch14,vsr.mww-forschung.de/resources/goethedigital_farbenlehre_id-buch14,Niedersächsische Staats- und Universitätsbibliothek Göttingen,2020450-4,d-nb.info/gnd/2020450-4,,,,kxp.k10plus.de/DB=2.1/PPNSET?PPN=137796323,"4 HLP VIII, 127/7",,Signatur,"4HLPVIII,1277",1756-1757,1756-1757,,,,,1756-1757,,,,"Birch, Thomas",117604933,Autor*in,d-nb.info/gnd/117604933,id/book/actor/gnd_117604933/Author,author,"/id/book/4HLPVIII,1277/production",,"Sartorius, Georg Friedrich",100405479,Sonstige Person,d-nb.info/gnd/100405479,id/book/actor/gnd_100405479/Other_person,other_person,,,,,,,,,,,,,,,,,,,"The History of the Royal Society of London for Improving of Natural Knowledge, from its first rise. In which the most considerable of those Papers communicated to the Society, which have hitherto not been published, are inserted in their proper order : As a supplement to the Philosophical Transactions (Bd. 1-4)",London,,,7011781,http://vocab.getty.edu/page/tgn/7011781,A. Millar,,,,,4°,Seitenzahl unbekannt,Buchdruck,,,,,Buch,book,Polemischer Teil,,,,,,/id/subject/NewtonTheorie,/id/subject/HistorischerTeil,/id/subject/PolemischerTeil,Historischer Teil,Newton (Theorie),,,,,,,,,,,,,,,,"Zur Farbenlehre, Zweyter Band, Erster, historischer Theil. Materialien zur Geschichte der Farbenlehre",1214450431,,,,,,,erwähnt in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forschungssammlung Goethes Farbenlehre,,,1196740259,"Vierbändiges Werk über die Geschichte der Royal Society in London. Wichtige Quelle für den Historischen Teil von Goethes Farbenlehre, vor allem im Bezug auf Issac Newton und seine britische Rezeption. Goethe hatte das Buch von1801 bis 1804 aus der Universitätsbibliothek Göttingen entliehen. Die Entleihung lief vermutlich über deren Kustos, den Historiker Georg Friedrich Sartorius.",,,,,Johann Wolfgang Goethe,"Brief an Georg Friedrich Sartorius vom 15. November 1802 (WA IV, Bd. 16, S. 138-140), Christian Gottlob Heyne","Brief an Johann Wolfgang Goethe vom 16. März 1804, Johann Wolfgang Goethe","Brief an Friedrich August Wolf vom 2. Mai 1805 (WA IV, Bd. 17, S. 281-282)",ores.klassik-stiftung.de/ords/f?p=402:2:::::P2_ID:5402,ores.klassik-stiftung.de/ords/f?p=403:2:::::P2_ID:6178,ores.klassik-stiftung.de/ords/f?p=402:2:::::P2_ID:13005,,,,,,,,,,,,,,,,,,,
Buch,book,SekLit1,vsr.mww-forschung.de/resources/goethedigital_farbenlehre_id-seklit1,Klassik Stiftng Weimar,,,Herzogin Anna Amalia Bibliothek,5038969-5,d-nb.info/gnd/5038969-5,lhwei.gbv.de/DB=2/XMLPRS=N/PPN?PPN=137463057,Cc 4 : 106 (e),,Signatur,Cc4:106_e,1802/1859,1802/1859,,,,,1802/1859,,,,"Schelling, Friedrich Wilhelm Joseph",133368556,Autor*in,d-nb.info/gnd/133368556,id/book/actor/gnd_133368556/Author,author,/id/book/Cc4:106_e/production,,,,,,,,,,,,,,,,,,,,,,,,,,"Friedrich Wilhelm Joseph von Schellings sämmtliche Werke: Erste Abtheilung, Fünfter Band: 1802 - 1803",Stuttgart,Augsburg,Augsburg,7004425,http://vocab.getty.edu/page/tgn/7004425,Cotta,Texte aus Friedrich Schellings Nachlass.,,,,Oktav (8°),"XVIII, 736 S., [1] Bl.",Buchdruck,,,,,Buch,book,Farbenlehre allgemein,,,,,,/id/subject/PolemischerTeil,/id/subject/IsaacNewton,/id/subject/FarbenlehreAllgemein,Isaac Newton,Polemischer Teil,,,,,,,,,,,,,,,"Zur Farbenlehre, Erster Band, Erster, didaktischer Theil. Entwurf einer Farbenlehre","Zur Farbenlehre, Erster Band, Zweyter, polemischer Theil. Enthüllung der Theorie Newtons",1214404049,1214404014,,,,,,hat Bezug zu,hat Bezug zu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forschungssammlung Goethes Farbenlehre,,Forschungssammlung Goethes Farbenlehre,1196740259,,1196740259,"Schellings Vorlesungsreihe ""Philosophie der Kunst"" (1802/03) setzt sich ausführlich und kritisch mit Goethes Thesen zur Farbenlehre und speziell zu Newton auseinander, wurde aber erst 1859 posthum veröffentlicht; Schellings Text gehört zur frühesten Sekundärliteratur über Goethes Farbenlehre.",,,,,,,,,,,,,,,,,,,,,,,,,"Takahashi, Yoshito. ""Goethes Farbenlehre und die Identitätsphilosophie."" Goethe-Jahrbuch 124 (2007): S. 105-11"," Lovas, Gabor. ""Die Beziehung zwischen Goethe und Schelling, mit besonderer Rücksicht auf die Naturauffassung von beiden."" Faust I und kein Ende. Hrsg. Árpád Bernáth. Szeged: Grimm 2012. S. 69-7"," Hinderer, Walter. ""Goethe und Schelling: Aspekte des naturphilosophischen Diskurses."" Studi germanici 45.1 (2007): S. 47-72.",,,"kxp.k10plus.de/DB=2.1/PPNSET?PPN=129093572, kxp.k10plus.de/DB=2.1/PPNSET?PPN=718158288, kxp.k10plus.de/DB=2.1/PPNSET?PPN=129486132"
Handschrift,manuscript,Handschrift11,vsr.mww-forschung.de/resources/goethedigital_farbenlehre_id-handschrift11,Klassik Stiftung Weimar,6045529-9,d-nb.info/gnd/6045529-9,Goethe- und Schiller-Archiv,2012525-2,d-nb.info/gnd/2012525-2,ores.klassik-stiftung.de/ords/f?p=401:2:::::P2_ID:7902,"GSA 28/1051, Bl. 54-55",,Signatur,"GSA281051,Bl.54-55",1798,1798,,,,,1798,,,17.02.98,"Goethe, Johann Wolfgang von",118540238,Autor*in,d-nb.info/gnd/118540238,id/letter/actor/gnd_118540238/Author,author,"/id/letter/GSA281051,Bl.54-55/production",,"Geist, Johann Jakob Ludwig",116519630,Schreiber*in,d-nb.info/gnd/116519630,id/letter/actor/gnd_116519630/Writer,writer,"/id/letter/GSA281051,Bl.54-55/production",,"Schiller, Friedrich",118607626,Adressat*in,d-nb.info/gnd/118607626,id/letter/actor/gnd_118607626/Receiver,receiver,,"/id/letter/GSA281051,Bl.54-55/activity",,,,,,,,,Brief an Friedrich Schiller vom 17. Februar 1798,Weimar,,,7012886,http://vocab.getty.edu/page/tgn/7012886,,,,,,,2 Blatt,Tinte auf Papier,,,,,Brief,letter,Physische Farben,,,,,/id/subject/Werkgenese,/id/subject/ChemischeFarben,/id/subject/PhysiologischeFarben,/id/subject/PhysischeFarben,Physiologische Farben,Chemische Farben,Werkgenese,,,,,Nachlass Johann Wolfgang von Goethe,,,,,,,,,,"Zur Farbenlehre, Erster Band, Erster, didaktischer Theil. Entwurf einer Farbenlehre",1214404014,,,,,,,ist Vorstudie für,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forschungssammlung Goethes Farbenlehre,,Forschungssammlung Goethes Farbenlehre,1196740259,,1196740259,"Erläuterung der Einteilung des Didaktischen Teils der Farbenlehre: Aufteilung der Farberscheinungen in physiologische, physische und chemische Farben.","WA IV, Bd. 13, S. 67-70","LA I, Bd. 3, S. 320-322","FA II, Bd. 4, S. 500-502","MA, Bd. 8.1, S. 528-530",,,,,,,,17. Februar 1798,,,,,,,,,,17. Februar 1798,17. Februar 1798,,,,,,,
Handschrift,manuscript,Handschrift10,vsr.mww-forschung.de/resources/goethedigital_farbenlehre_id-handschrift10,Klassik Stiftung Weimar,6045529-9,d-nb.info/gnd/6045529-9,Goethe- und Schiller-Archiv,2012525-2,d-nb.info/gnd/2012525-2,ores.klassik-stiftung.de/ords/f?p=403:2:::::P2_ID:2680,"GSA 28/1051, Bl. 18-21",,Signatur,"GSA281051,Bl.18-21",1798,1798,,,,,1798,,,19.01.98,"Schiller, Friedrich",118607626,Absender*in,d-nb.info/gnd/118607626,id/letter/actor/gnd_118607626/Sender,sender,"/id/letter/GSA281051,Bl.18-21/production","/id/letter/GSA281051,Bl.18-21/activity/sending","Goethe, Johann Wolfgang von",118540238,Empfänger*in,d-nb.info/gnd/118540238,id/letter/actor/gnd_118540238/Receiver,receiver,,"/id/letter/GSA281051,Bl.18-21/activity/receiving",,,,,,,,,,,,,,,,,"Brief an Johann Wolfgang Goethe, 19. Januar 1798",Jena,,,7005973,http://vocab.getty.edu/page/tgn/7005973,,,,,,,4 Blatt,Tinte auf Papier,,,,,Brief,letter,Methodik Farbenlehre,,,,,,,/id/subject/Naturphilosophie,/id/subject/MethodikFarbenlehre,Naturphilosophie,,,,,,,Nachlass Johann Wolfgang von Goethe,,,,,,,,,,Zur Farbenlehre,4193539-1,,,,,,,hat Bezug zu,,,,,,,hat Bezug zu,,,,,,,,,,,,Handschrift09,,,,,,,,,,,,Forschungssammlung Goethes Farbenlehre,,Forschungssammlung Goethes Farbenlehre,1196740259,,1196740259,"Schillers Brief (Ausfertigung) ist eine ausführliche Auseinandersetzung mit Goethes methodischem Aufsatz ""Der Versuch als Vermittler von Object und Subject"", in dem er seine methodische Vorgehensweise bei seinen Arbeiten zur Farbenlehre erläutert.","LA I, Bd. 3, S. 308-312","MA, Bd. 8.1, S. 497-501",RA 2/1104,,"Johann Wolfgang Goethe an Friedrich Schiller, 20. Januar 1798",,,,ores.klassik-stiftung.de/ords/f?p=401:2:::::P2_ID:7902,,,,,,,,,,,,,,,,"Krohn, Wolfgang. ""Goethes Versuch über den Versuch."" Goethe und die Verzeitlichung der Natur. Hrsg. Peter Matussek. München: Beck, 1998. S. 399-413.",,,,,kxp.k10plus.de/DB=2.1/PPNSET?PPN=245818979
Handschrift,manuscript,Handschrift09,vsr.mww-forschung.de/resources/goethedigital_farbenlehre_id-handschrift09,Klassik Stiftung Weimar,6045529-9,d-nb.info/gnd/6045529-9,Goethe- und Schiller-Archiv,2012525-2,d-nb.info/gnd/2012525-2,ores.klassik-stiftung.de/ords/f?p=401:2:::::P2_ID:418026,"GSA 26/LIX,2",,Signatur,"GSA26LIX,2",1792 (Abschrift 1793),1792 (Abschrift 1793),,,,,1792 (Abschrift 1793),,,,"Goethe, Johann Wolfgang von",118540238,Autor*in,d-nb.info/gnd/118540238,id/manuscript/actor/gnd_118540238/Author,author,"/id/manuscript/GSA26LIX,2/production",,"Schumann, Friedrich Wilhelm",1231404140,Schreiber*in,d-nb.info/gnd/1231404140,id/manuscript/actor/gnd_1231404140/Writer,writer,"/id/manuscript/GSA26LIX,2/production",,,,,,,,,,,,,,,,,,Der Versuch als Vermittler von Object und Subject,Weimar,,,7012886,http://vocab.getty.edu/page/tgn/7012886,,,.,.,.,,16 Blatt,Tinte auf Papier,,,,,Manuskript,manuscript,Methodik Farbenlehre,,,,,,,,/id/subject/MethodikFarbenlehre,,,,,,,,Nachlass Johann Wolfgang von Goethe,Nachlass August von Goethe,,,,,,,,,Zur Farbenlehre,4193539-1,,,,,,,hat Bezug zu,,,,,,,hat Bezug zu,,,,,,,,,,,,Handschrift10,,,,,,,,,,,,Forschungssammlung Goethes Farbenlehre,,Forschungssammlung Goethes Farbenlehre,1196740259,,1196740259,"Handschrift eines grundlegenden Aufsatzes zu Goethes naturwissenschaftlicher Methodik, vor allem in Bezug auf die Farbenlehre. Der Text wurde von Schiller in einem Brief vom 19. Januar 1798 ausführlich kommentiert. Goethe veröffentlichte ihn erstmals 1817 in seiner Zeitschrift ""Zur Naturwissenschaft überhaupt"".","WA II, Bd. 11, S. 21-37","LA I, Bd. 8, S. 305-315","FA I, Bd. 25, S. 26-36","MA, Bd. 4.2, S. 321-332","Friedrich Schiller an Johann Wolfgang Goethe, 19. Januar 1798",,,,ores.klassik-stiftung.de/ords/f?p=403:2:::::P2_ID:2680,,,,,,,,,,,,,,,,"Schimma, Sabine: Blickbildungen. Ästhetik und Experiment in Goethes Farbstudien. Köln et.al.: Böhlau, 2014, S. 51-12"," Engelhardt, Wolf von: “‘Der Versuch als Vermittler von Objekt und Subjekt‘: Goethes Aufsatz im Licht von Kants Vernunftkritik.“ In: Athenäum - Jahrbuch der Friedrich Schlegel-Gesellschaft, Bd. 10, 2000, S. 9 – 28.",,,,"kxp.k10plus.de/DB=2.1/PPNSET?PPN=1605016217, kxp.k10plus.de/DB=2.1/PPNSET?PPN=757106161"
Handschrift,manuscript,Handschrift08,vsr.mww-forschung.de/resources/goethedigital_farbenlehre_id-handschrift08,Klassik Stiftung Weimar,6045529-9,d-nb.info/gnd/6045529-9,Goethe- und Schiller-Archiv,2012525-2,d-nb.info/gnd/2012525-2,ores.klassik-stiftung.de/ords/f?p=401:2:::::P2_ID:417199,"GSA 26/LI,10, Bl. 8-11",,Signatur,"GSA26LI,10,Bl.8-11",1797,1797,,,,,1797,,,12.09.97,"Goethe, Johann Wolfgang von",118540238,Schreiber*in,d-nb.info/gnd/118540238,id/manuscript/actor/gnd_118540238/Writer,writer,"/id/manuscript/GSA26LI,10,Bl.8-11/production",,"Geist, Johann Jakob Ludwig",116519630,Schreiber*in,d-nb.info/gnd/116519630,id/manuscript/actor/gnd_116519630/Writer,writer,"/id/manuscript/GSA26LI,10,Bl.8-11/production",,"Dominis, Marco Antonio de",119085151,Autor*in,d-nb.info/gnd/119085151,id/manuscript/actor/gnd_119085151/Author,author,"/id/manuscript/GSA26LI,10,Bl.8-11/production",,,,,,,,,,"Exzerpt aus Antonius de Dominis: De radiis visus et lucis, Venet. 1611 De radiis visus et lucis",Tübingen,,,7004426,http://vocab.getty.edu/page/tgn/7004426,,,,,,,4 Blatt,Tinte auf Papier,,,,,Manuskript,manuscript,Optik,,,,,,,,/id/subject/Optik,,,,,,,,Nachlass Johann Wolfgang von Goethe,,,,,,,,,,"Zur Farbenlehre, Zweyter Band, Erster, historischer Theil. Materialien zur Geschichte der Farbenlehre",1214450431,,,,,,,ist Quelle für,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forschungssammlung Goethes Farbenlehre,,Forschungssammlung Goethes Farbenlehre,1196740259,,1196740259,"Handschriftliches Exzerpt aus: Antonius de Dominis: De radiis visus et lucis, Venedig 1611, Exemplar der UB Tübingen. Goethe setzt sich mit diesem Autor im Historischen Teil der Farbenlehre auseinander, im Abschnitt zum 17. Jahrhundert; das Exzerpt fertigt er vom 12.-14. September 1797 in der UB Tübingen an, spätere Eingriffe stammen von seinem Schreiber Ludwig Geist. Das Buch ist heute in Tübingen nicht mehr vorhanden.","LA II, Bd. 6, S. 83-89",,,,,,,,,,,"12. September 1797 (WA III, Bd. 2, S. 131","13. September 1797 (WA III, Bd. 2, S. 131","14. September 1797 (WA III, Bd. 2, S. 132","16. Februar 1809 (WA III, Bd. 4, S. 11","5. März 1809 (WA III, Bd. 4, S. 14","6. März 1809 (WA III, Bd. 4, S. 14","13. Januar 1810 (WA III, Bd. 4, S. 89)",,,,"12. September 1797 (WA III, Bd. 2, S. 131","12. September 1797 (WA III, Bd. 2, S. 131",,,,,,,
Buch,book,Buch13,vsr.mww-forschung.de/resources/goethedigital_farbenlehre_id-buch13,Thüringische Universitäts- und Landesbibliothek Jena,,,,,,kxp.k10plus.de/DB=2.1/PPNSET?PPN=130141291,"8 Phys.I,15",,Signatur,"8Phys.I,15",1793,1793,,,,,1793,,,,"Gren, Friedrich Albrecht Carl",119301008,Autor*in,d-nb.info/gnd/119301008,id/book/actor/gnd_119301008/Author,author,"/id/book/8Phys.I,15/production",,"Gren, Friedrich Albrecht Carl",119301008,Herausgeber*in,d-nb.info/gnd/119301008,id/book/actor/gnd_119301008/Editor,editor,"/id/book/8Phys.I,15/production",,"Goethe, Johann Wolfgang von",118540238,Erwähnte Person,d-nb.info/gnd/118540238,id/book/actor/gnd_118540238/Associated_person,associated_person,,,,,,,,,,,"Einige Bemerkungen über des Herrn Göthe Beyträge zur Optik: Vom Herausgeber (Journal der Physik, Bd. 7, S. 3-21)",Leipzig,,,7012329,http://vocab.getty.edu/page/tgn/7012329,Barth,,,,,8°,19 S.,Buchdruck,,,,,Buch,book,Optik,,,,,,/id/subject/PhysischeFarben,/id/subject/NewtonTheorie,/id/subject/Optik,Newton (Theorie),Physische Farben,,,,,,,,,,,,,,,"Zur Farbenlehre, Tafelband, Tafel IX",Beiträge zur Optik,120139242X,1214403697,,,,,,hat Erwähnung,erwähnt in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forschungssammlung Goethes Farbenlehre,,,1196740259,"Kritische Rezension von Goethes ""Beyträgen zur Optik"", kritisch besprochen in Goethes Erläuterungen zu Tafel IX in der ""Erklärung der Tafeln zur Farbenlehre. In der Weimarer Bibliothek ist dieser Band der Zeitschrift nicht (mehr?) vorhanden.",,,,,"Brief an Karl Ludwig von Knebel vom 14.03.1806 (WA IV, Bd. 19, S. 115)","Brief an Johann Wolfgang Döbereiner vom 10.12.1812 (WA IV, Bd. 23, S. 476-477)",,,ores.klassik-stiftung.de/ords/f?p=402:2:::::P2_ID:13021,ores.klassik-stiftung.de/ords/f?p=402:2:::::P2_ID:14547,,,,,,,,,,,,,,,,,,,,
Buch,book,Buch12,vsr.mww-forschung.de/resources/goethedigital_farbenlehre_id-buch12,Klassik Stiftung Weimar,6045529-9,d-nb.info/gnd/6045529-9,Herzogin Anna Amalia Bibliothek,5038969-5,d-nb.info/gnd/5038969-5,lhwei.gbv.de/DB=2/XMLPRS=N/PPN?PPN=368169065,Sch 2417 (1796),,Signatur,Sch2417_1796,1796,1796,,,,,1796,,,,"Schiller, Friedrich",118607626,Herausgeber*in,d-nb.info/gnd/118607626,id/book/actor/gnd_118607626/Publisher,publisher,/id/book/Sch2417_1796/production,,,,,,,,,,,,,,,,,,,,,,,,,,Musen-Almanach für das Jahr 1796,Tübingen,,,7004426,http://vocab.getty.edu/page/tgn/7004426,Cotta,,,,,12°,"[14] Bl., 260 S., [2] Bl., [8] gef. Bl.",Buchdruck,,,,,Buch,book,Lyrik,,,,,,,/id/subject/IsaacNewton,/id/subject/Lyrik,Isaac Newton,,,,,,,Nachlass Friedrich Schiller,,,,,,,,,,Zur Farbenlehre,4193539-1,,,,,,,ist vorbereitend für,,,,,,,enthält Reproduktion von,,,,,,,,,,,,Handschrift07,,,,,,,,,,,,Sammlung Privatbibliothek Friedrich von Schiller,Sammlung Privatbibliothek Friedrich von Schiller,Forschungssammlung Goethes Farbenlehre,1247337170,1247337170,1196740259,"Erstdruck von Goethes ""Venezianischen Epigrammen"" in einer von Friedrich Schiller herausgegebenen Literaturzeitschrift. Wegen Bedenken Schillers gegen die 'frivole' Natur des Zyklus erschienden die Gedichte dort anonym. Nr. 78 auf S. 247 ist ein Spottgedicht über Newton. Die Epigramme entstanden im Umfeld von Goethes Venedigreise 1790, also zu einem frühen Zeitpunkt seiner Beschäftigung mit den Phänomen Farbe. Seine Meinung erscheint hier bereits gefestigt. Dieses Exemplar der Zeitschrift stammt aus dem Nachlass Friedrich Schillers.","WA I, Bd. 1, S. 325 (Gedicht)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
